sentiment,sentence,label,word_count,char_count,avg_word_length,digit_count
positive,however  net sales in 2010 are seen to have grown to eur598 3 m from eur582 3 m in 2009,1,20,87,4.35,16
positive,however  sales returned to growth in apriljune 2010  ceo pekka eloholma said,1,12,76,6.333333333333333,4
positive,ragutis  which is controlled by the finnish brewery  reported a 54percent rise in beer sales to 1044 million litres and held an 1109percent market share,1,25,152,6.08,10
positive,svyturysutenos alus  which is controlled by the nordic group baltic beverages holding  bbh   posted a 47percent growth in beer sales for januarymay to 4622 million litres,1,26,170,6.538461538461538,6
neutral,in 2007  contempus generated revenue of nok 693  approx,0,9,55,6.111111111111111,7
positive,in addition  kone signed a twoyear maintenance contract for the escalators,1,11,74,6.7272727272727275,0
positive,in december alone  the members of the lithuanian brewers  association sold a total of 203 million liters of beer  an increase of 19 percent from the sales of 1992 million liters in december 2004,1,34,194,5.705882352941177,13
positive,in januaryseptember 2009  the group s net interest income increased to eur 1124 mn from eur 743 mn in januaryseptember 2008,1,21,123,5.857142857142857,15
positive,in q1 of 2010  bank of land s net interest income increased from eur 91 mn to eur 97 mn,1,20,87,4.35,9
positive,in sweden  operating profit for the period under review totaled eur 34 mn  up 308  from the corresponding period in 2005,1,21,120,5.714285714285714,9
positive,in the fourth quarter of 2009  orion s net profit went up by 338  yearonyear to eur33m,1,17,86,5.0588235294117645,9
positive,in the second quarter of 2010  the group s net profit rose to eur 31 million from eur 25 million in apriljune 2009,1,23,114,4.956521739130435,12
positive,in the second quarter of 2010  the group s net profit rose to eur3 1 m from eur2 5 m in apriljune 2009,1,23,102,4.434782608695652,12
positive,in the third quarter  net sales increased by 12  yearonyear to eur 1595 million  or by 6  at comparable currency rates growth,1,22,125,5.681818181818182,7
positive,in the third quarter  net sales increased by 12  yearonyear to eur159 5 m  or by 6  at comparable currency rates growth,1,22,119,5.409090909090909,7
neutral,incap estimates it will generate a revenue of 10 mln euro   132 mln  from its indian operations for 2007,0,19,104,5.473684210526316,9
positive,its market share widened to 4851 percent from 4831 percent a year earlier,1,13,73,5.615384615384615,8
neutral,its total annual revenue comes up to about 160 mln zloty   569 mln42 3 mln euro,0,16,79,4.9375,9
positive,kesko agro eesti  the retailer and wholesaler of grain  agricultural and warehousing machinery and accessories  had net sales of 81 million euros in 2007  an increase by onetenth over the preceding year,1,32,202,6.3125,6
positive,kesko s car import and retailing business  vvauto  saw sales grow by 171 pct,1,14,76,5.428571428571429,3
positive,kone s net sales rose by some 14  yearonyear in the first nine months of 2008,1,16,77,4.8125,6
positive,adp news   feb 11  2009  finnish management software solutions provider ixonos oyj  hel  xns1v  said today its net profit rose to eur 35 million  usd 45 m  for 2008 from eur 31 million for 2007,1,35,193,5.514285714285714,21
positive,adp news   feb 12  2009  finnish it solutions provider affecto oyj  hel  afe1v  said today its net profit rose to eur 85 million  usd 11m  in 2008 from eur 7 million in 2007,1,33,173,5.242424242424242,20
positive,adp news   feb 6  2009  finnish fishing tackle company rapala vmc corp  hel  rap1v  said today its net profit rose to eur 192 million  usd 246 m  for 2008 from eur 175 million for 2007,1,35,184,5.257142857142857,23
positive,adp news   nov 5  2008  finnish electronic measurement products and solutions maker vaisala oyj  omx  vaias  said today that its net profit rose to eur 18 million  usd 231 m  for the first nine months of 2008 from eur 1,1,40,219,5.475,15
positive,adp news   oct 29  2008  finnish lifting equipment maker konecranes oyj  omx  kcr1v  said today that its net profit rose to eur 1166 million  usd 1491 m  in the first nine months of 2008 from eur 736 million for the s,1,41,217,5.2926829268292686,22
positive,metso expects its net sales to increase by about 10  in 2008  at comparable exchange rates,1,16,90,5.625,6
neutral,mreal generated a turnover of eur5 6 bn in 2006 and has 15500 employees,0,14,71,5.071428571428571,11
positive,neste oil corp has signed longterm procurement contracts with honkajoki oy and findest protein oy  both owned by finnish food manufacturers  for the supply of animal fat for biodiesel production at neste s 200000 bcd porvoo  finland  refinery,1,38,242,6.368421052631579,6
positive,net interest income increased by 45  to eur 314 mn from eur 300 mn in 2004,1,16,74,4.625,12
positive,net interest income was eur 1522 mn  up from eur 1010 mn in 2008,1,14,64,4.571428571428571,12
positive,net interest income was eur 393 mn  up from eur 327 mn,1,12,54,4.5,6
positive,net sales of the vegetable oil business rose to eur 106 mn from eur 101 mn,1,16,74,4.625,6
positive,nokia multimedia s net sales totaled eur 57 bn  up 45  from the corresponding period in 2005,1,17,92,5.411764705882353,8
positive,operating income rose to eur 6964 mn from eur 6003 mn in 2009,1,13,61,4.6923076923076925,12
positive,operating profit of kauppalehti group rose to eur 15 mn from eur 13 mn  and that of marketplaces to eur 13 mn from eur 10 mn in the third quarter of 2006,1,32,153,4.78125,12
positive,operating profit rose from eur 194 mn to eur 245 mn,1,11,51,4.636363636363637,6
positive,operating profit rose to 221 mln eur from 199 mln,1,10,49,4.9,6
positive,operating profit rose to eur 16 mn from eur 11 mn in the corresponding period in 2006,1,17,85,5.0,8
positive,operating profit rose to eur 1034 mn from eur 232 in the corresponding period in 2006,1,16,85,5.3125,11
positive,operating profit rose to eur 135 mn from eur 97 mn in the corresponding period in 2006,1,17,86,5.0588235294117645,9
positive,operating profit rose to eur 267 mn from eur 149 mn in the corresponding period in 2006,1,17,87,5.117647058823529,10
positive,operating profit rose to eur 278 mn from eur 175 mn in 2008,1,13,59,4.538461538461538,10
positive,operating profit rose to eur 32 mn from eur 10 mn in the corresponding period in 2008,1,17,85,5.0,8
positive,operating profit rose to eur 47 mn from eur 36 mn,1,11,49,4.454545454545454,4
positive,operating profit rose to eur 47 mn from eur 46 mn,1,11,49,4.454545454545454,4
positive,operating profit rose to eur 92 mn from eur 68 mn in the corresponding period in 2007,1,17,85,5.0,8
positive,operating profit rose to eur2 4 m from eur1 6 m year earlier,1,13,60,4.615384615384615,4
positive,operating profit surged to eur21m from eur106 000,1,8,49,6.125,8
positive,operating profit totaled eur 377 mn  up slightly from eur 372 mn in the corresponding period in 2006,1,18,100,5.555555555555555,10
positive,operating profit totaled eur 55 mn  up from eur 07 mn,1,11,53,4.818181818181818,4
positive,operating profit was eur 114 mn  up from eur 75 mn,1,11,50,4.545454545454546,5
positive,operating profit was eur 1397 mn  up 23  from eur 1138 mn,1,12,57,4.75,10
positive,order intake grew by 40  yearonyear and 30  yearonyear  respectively  to eur 576 million and eur 17 billion for the respective januaryseptember and julyseptember 2010 periods,1,26,174,6.6923076923076925,13
positive,orders received grew by 55  yearonyear to eur732m,1,8,49,6.125,5
positive,orion pharma s operating profit increased by 425  from 2004,1,10,59,5.9,7
positive,passenger volumes rose by 84  in the accounting period,1,9,54,6.0,2
positive,passengerrelated revenue rose by 51  to eur 4608 mn from eur 4385 mn in 2009,1,15,76,5.066666666666666,14
positive,press release 9 october 2009 ruukki has signed a contract to deliver and install the steel structures for a bridge over the kyronsalmi strait in savonlinna  finland,1,27,164,6.074074074074074,5
positive,pretax profit rose to eur 06 mn from eur 04 mn in the corresponding period in 2005,1,17,82,4.823529411764706,8
positive,pretax profit rose to eur 1019 mn from eur 1007 in the corresponding period in 2005,1,16,83,5.1875,12
